0	1	0.000000	0.000000	0.000000	0.000000
1	1	0.000000	0.020732	0.000000	-0.020732
2	1	0.000000	0.033689	0.000000	-0.054421
3	1	0.000000	0.030188	0.000000	-0.084609
4	1	0.000000	0.034586	0.000000	-0.119195
5	1	0.000000	0.033869	0.000000	-0.153064
6	1	0.000000	0.031578	0.000000	-0.184642
7	1	0.000000	0.033270	0.000000	-0.217912
8	1	0.000000	0.033379	0.000000	-0.251291
9	1	0.000000	0.033342	0.000000	-0.284633
10	1	0.000000	0.033379	0.000000	-0.318012
11	1	0.000000	0.033247	0.000000	-0.351259
12	1	0.000000	0.033359	0.000000	-0.384618
13	1	0.000000	0.033313	0.000000	-0.417931
14	1	0.000000	0.033309	0.000000	-0.451240
15	1	0.000000	0.033379	0.000000	-0.484619
16	1	0.000000	0.033322	0.000000	-0.517941
17	1	0.000000	0.033297	0.000000	-0.551238
18	1	0.000000	0.033390	0.000000	-0.584628
19	1	0.000000	0.033296	0.000000	-0.617924
20	1	0.000000	0.033366	0.000000	-0.651290
21	1	0.000000	0.033285	0.000000	-0.684575
22	1	0.000000	0.033331	0.000000	-0.717906
23	1	0.000000	0.033335	0.000000	-0.751241
24	1	0.000000	0.033331	0.000000	-0.784572
25	1	0.000000	0.033334	0.000000	-0.817906
26	1	0.000000	0.033502	0.000000	-0.851408
27	1	0.000000	0.033234	0.000000	-0.884642
28	1	0.000000	0.033269	0.000000	-0.917911
29	1	0.000000	0.033347	0.000000	-0.951258
30	1	0.000000	0.033441	0.000000	-0.984699
31	1	0.000000	0.033214	0.000000	-1.017913
32	1	0.000000	0.033324	0.000000	-1.051237
33	1	0.000000	0.033337	0.000000	-1.084574
34	1	0.000000	0.033332	0.000000	-1.117906
35	1	0.000000	0.033334	0.000000	-1.151240
36	1	0.000000	0.033332	0.000000	-1.184572
37	1	0.000000	0.033335	0.000000	-1.217907
38	1	0.000000	0.033335	0.000000	-1.251242
39	1	0.000000	0.033332	0.000000	-1.284574
40	1	0.000000	0.033335	0.000000	-1.317909
41	1	0.000000	0.033362	0.000000	-1.351271
42	1	0.000000	0.033338	0.000000	-1.384609
43	1	0.000000	0.033307	0.000000	-1.417916
44	1	0.000000	0.033335	0.000000	-1.451251
45	1	0.000000	0.033332	0.000000	-1.484583
46	1	0.000000	0.033322	0.000000	-1.517905
47	1	0.000000	0.033380	0.000000	-1.551285
48	1	0.000000	0.033350	0.000000	-1.584635
49	1	0.000000	0.033270	0.000000	-1.617905
50	1	0.000000	0.033335	0.000000	-1.651240
51	1	0.000000	0.033373	0.000000	-1.684613
52	1	0.000000	0.033302	0.000000	-1.717915
53	1	0.000000	0.033324	0.000000	-1.751239
54	1	0.000000	0.033338	0.000000	-1.784577
55	1	0.000000	0.033357	0.000000	-1.817934
56	1	0.000000	0.033318	0.000000	-1.851252
57	1	0.000000	0.033354	0.000000	-1.884606
58	1	0.000000	0.033347	0.000000	-1.917953
59	1	0.000000	0.033287	0.000000	-1.951240
60	1	0.000000	0.033543	0.000000	-1.984783
61	1	0.000000	0.033134	0.000000	-2.017917
62	1	0.000000	0.033321	0.000000	-2.051238
63	1	0.000000	0.033333	0.000000	-2.084571
64	1	0.000000	0.033339	0.000000	-2.117910
65	1	0.000000	0.033327	0.000000	-2.151237
66	1	0.000000	0.033331	0.000000	-2.184568
67	1	0.000000	0.033378	0.000000	-2.217946
68	1	0.000000	0.033284	0.000000	-2.251230
69	1	0.000000	0.033349	0.000000	-2.284579
70	1	0.000000	0.033339	0.000000	-2.317918
71	1	0.000000	0.033323	0.000000	-2.351241
72	1	0.000000	0.033331	0.000000	-2.384572
73	1	0.000000	0.033334	0.000000	-2.417906
74	1	0.000000	0.033363	0.000000	-2.451269
75	1	0.000000	0.033312	0.000000	-2.484581
76	1	0.000000	0.033324	0.000000	-2.517905
77	1	0.000000	0.033342	0.000000	-2.551247
78	1	0.000000	0.033333	0.000000	-2.584580
79	1	0.000000	0.033370	0.000000	-2.617950
80	1	0.000000	0.033287	0.000000	-2.651237
